X,Y,CCN,REPORT_DATE,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID,YEAR
402369.052500002,132543.636599999,25124928,2025-08-16 19:54:54+00:00,EVENING,GUN,ROBBERY,2300 - 2320 BLOCK OF WAGNER STREET SE,402369.052480151,132543.636568431,8.0,8B,7.0,701.0,Cluster 36,007502 1,7502.0,Precinct 134,38.8607052331,-76.9727041417,,2025-08-16 17:24:00+00:00,2025-08-16 19:45:00+00:00,784591963,,2025
399216.590000004,128099.120000001,25073396,2025-05-17 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,108 - 149 BLOCK OF IRVINGTON STREET SW,399216.59,128099.12,8.0,8D,7.0,708.0,Cluster 39,010900 2,10900.0,Precinct 126,38.8206698736,-77.0090212692,,2025-05-18 00:21:00+00:00,2025-05-18 03:42:00+00:00,784593063,,2025
401436.265600003,136919.946199998,25119728,2025-08-07 07:03:29+00:00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,15TH STREET NE AND BENNING ROAD NE,401436.26563129,136919.94623649,5.0,5D,5.0,506.0,Cluster 25,008402 1,8402.0,Precinct 79,38.9001307518,-76.9834424224,,2025-08-07 04:51:00+00:00,2025-08-07 06:45:00+00:00,784593098,,2025
405516.740000002,138216.93,25006012,2025-01-13 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,4500 - 4529 BLOCK OF QUARLES STREET NE,405516.74,138216.93,7.0,7D,6.0,601.0,Cluster 29,009601 1,9601.0,Precinct 92,38.9117982933,-76.9363914318,,2025-01-13 23:38:00+00:00,2025-01-13 23:39:00+00:00,784593444,,2025
402372.579999998,131325.920000002,25069909,2025-05-12 03:57:43+00:00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,2200 - 2299 BLOCK OF SAVANNAH TERRACE SE,402372.58,131325.92,8.0,8E,7.0,704.0,Cluster 38,007403 2,7403.0,Precinct 116,38.8497355122,-76.9726676989,,2025-05-12 02:08:00+00:00,2025-05-12 03:30:00+00:00,784593462,,2025
402071.299999997,131148.350000001,25046154,2025-03-31 03:01:23+00:00,MIDNIGHT,GUN,BURGLARY,1900 - 2199 BLOCK OF SAVANNAH TERRACE SE,402071.3,131148.35,8.0,8C,7.0,704.0,Cluster 38,007403 1,7403.0,Precinct 116,38.848136645,-76.9761390018,,2025-03-31 00:13:00+00:00,2025-03-31 03:01:00+00:00,784593468,,2025
400823.525200002,132183.4045,25012743,2025-01-27 21:46:45+00:00,EVENING,GUN,ROBBERY,2600 - 2699 BLOCK OF DOUGLASS ROAD SE,400823.525214717,132183.404472097,8.0,8B,7.0,703.0,Cluster 37,007406 1,7406.0,Precinct 118,38.8574629154,-76.9905119003,,2025-01-27 17:36:00+00:00,2025-01-27 21:09:00+00:00,784593624,,2025
396663.07,138563.899999999,25023130,2025-02-17 04:13:18+00:00,MIDNIGHT,GUN,ROBBERY,17TH STREET NW AND SWANN STREET NW,396663.07001086,138563.89999802,2.0,2B,3.0,301.0,Cluster 6,004201 1,4201.0,Precinct 141,38.9149348948,-77.0384768292,,2025-02-17 02:07:00+00:00,2025-02-17 04:13:00+00:00,784593670,,2025
398010.310000002,138697.329999998,25089309,2025-06-15 02:55:11+00:00,EVENING,GUN,ROBBERY,1900 - 1999 BLOCK OF 8TH STREET NW,398010.31,138697.33,1.0,1B,3.0,305.0,Cluster 3,004402 2,4402.0,Precinct 137,38.9161409594,-77.0229427215,,2025-06-15 00:35:00+00:00,2025-06-15 01:00:00+00:00,784593716,,2025
397963.460000001,140327.73,25048959,2025-04-04 20:37:05+00:00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,3215 - 3298 BLOCK OF GEORGIA AVENUE NW,397963.46,140327.73,1.0,1E,4.0,409.0,Cluster 2,003200 3,3200.0,Precinct 38,38.9308280161,-77.0234877766,,2025-04-04 19:25:00+00:00,2025-04-04 20:07:00+00:00,784593828,,2025
