X,Y,CCN,REPORT_DATE,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID,YEAR
396370.0,139140.0,19139425,2019-08-16 04:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,2300 - 2399 BLOCK OF 18TH STREET NW,396370.0,139140.0,1.0,1C,3.0,303.0,Cluster 1,003802 1,3802.0,Precinct 24,38.9201234314,-77.0418591499,ADAMS MORGAN,2019-08-08 04:35:54+00:00,2019-08-08 04:37:00+00:00,717547301,,2019
402363.0,130873.0,19097955,2019-06-05 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,3400 - 3683 BLOCK OF 22ND STREET SE,402363.0,130873.0,8.0,8B,7.0,704.0,Cluster 38,007409 2,7409.0,Precinct 116,38.8456554359,-76.972779617,,2019-06-06 00:20:27+00:00,2019-06-06 05:02:27+00:00,717746047,,2019
405400.0,134708.0,19073617,2019-04-30 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,4400 - 4499 BLOCK OF G STREET SE,405400.0,134708.0,7.0,7F,6.0,604.0,Cluster 33,009907 1,9907.0,Precinct 103,38.8801893042,-76.9377650374,,2019-04-30 17:40:12+00:00,2019-04-30 17:41:02+00:00,717747194,,2019
400193.0,137531.0,19232121,2019-12-31 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,600 - 699 BLOCK OF M STREET NE,400193.0,137531.0,6.0,6C,5.0,501.0,Cluster 25,010602 1,10602.0,Precinct 83,38.9056364925,-76.997774883,,2019-12-31 02:10:11+00:00,2019-12-31 03:17:07+00:00,717747801,,2019
398738.0,134292.0,19153728,2019-08-30 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,200 - 299 BLOCK OF M STREET SW,398738.0,134292.0,6.0,6D,1.0,105.0,Cluster 9,010500 3,10500.0,Precinct 128,38.8764574889,-77.0145437796,SOUTHWEST,2019-08-30 12:34:07+00:00,2019-08-30 17:11:09+00:00,717748132,,2019
404370.0,136293.0,19225805,2019-12-19 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,3904 - 3999 BLOCK OF MINNESOTA AVENUE NE,404370.0,136293.0,7.0,7F,6.0,603.0,Cluster 32,009603 3,9603.0,Precinct 102,38.8944733045,-76.9496256975,,2019-12-19 20:58:40+00:00,2019-12-19 21:26:51+00:00,717748527,,2019
399413.0,143042.0,19230569,2019-12-28 05:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,31 - 99 BLOCK OF RIGGS ROAD NE,399413.0,143042.0,4.0,4B,4.0,406.0,Cluster 17,009505 3,9505.0,Precinct 65,38.9552811016,-77.0067722975,,2019-12-28 08:17:34+00:00,2019-12-28 11:28:28+00:00,717748964,,2019
400999.0,139413.0,19049272,2019-03-23 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1220 - 1281 BLOCK OF BRENTWOOD ROAD NE,400999.0,139413.0,5.0,5C,5.0,505.0,Cluster 22,009102 4,9102.0,Precinct 72,38.922589633,-76.9884796872,,2019-03-24 02:26:21+00:00,,717749485,,2019
406567.0,137338.0,19180056,2019-10-10 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,5130 - 5299 BLOCK OF SHERIFF ROAD NE,406567.0,137338.0,7.0,7C,6.0,602.0,Cluster 31,007806 1,7806.0,Precinct 93,38.9038733708,-76.924290238,,2019-10-08 23:51:29+00:00,2019-10-08 23:58:27+00:00,717749805,,2019
398491.0,138718.0,19020669,2019-02-06 05:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,1900 - 1919 BLOCK OF 4TH STREET NW,398491.0,138718.0,1.0,1B,3.0,306.0,Cluster 3,003400 1,3400.0,Precinct 20,38.9163281184,-77.0174000259,,2019-02-05 06:45:23+00:00,2019-02-05 06:48:47+00:00,717751557,,2019
399218.0,129419.0,19119050,2019-07-08 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,3900 - 3999 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,399218.0,129419.0,8.0,8D,7.0,708.0,Cluster 39,009807 1,9807.0,Precinct 124,38.8325599734,-77.0090065321,,2019-07-08 04:02:58+00:00,2019-07-08 07:41:58+00:00,717778063,,2019
401645.0,136614.0,19180755,2019-10-09 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1600 - 1699 BLOCK OF ROSEDALE STREET NE,401645.0,136614.0,7.0,6A,5.0,507.0,Cluster 25,007901 4,7901.0,Precinct 81,38.897374312,-76.9810368206,,2019-10-10 01:49:06+00:00,2019-10-10 01:50:46+00:00,717779679,,2019
401645.0,136614.0,19180755,2019-10-09 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1600 - 1699 BLOCK OF ROSEDALE STREET NE,401645.0,136614.0,7.0,6A,5.0,507.0,Cluster 25,007901 4,7901.0,Precinct 81,38.897374312,-76.9810368206,,2019-10-10 01:49:06+00:00,2019-10-10 01:50:46+00:00,717779680,,2019
399218.0,129419.0,19119050,2019-07-23 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,3900 - 3999 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,399218.0,129419.0,8.0,8D,7.0,708.0,Cluster 39,009807 1,9807.0,Precinct 124,38.8325599734,-77.0090065321,,2019-07-08 04:02:58+00:00,2019-07-08 07:41:58+00:00,717782229,,2019
397302.0,139967.0,19167488,2019-09-19 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1300 - 1399 BLOCK OF COLUMBIA ROAD NW,397302.0,139967.0,1.0,1A,3.0,302.0,Cluster 2,003000 2,3000.0,Precinct 39,38.9275766665,-77.0311150934,,2019-09-20 02:01:17+00:00,,717782394,,2019
407609.0,136201.0,19102165,2019-06-12 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,300 - 399 BLOCK OF 62ND STREET NE,407609.0,136201.0,7.0,7C,6.0,608.0,Cluster 31,007808 2,7808.0,Precinct 96,38.8936224672,-76.9122898088,,2019-06-12 13:22:37+00:00,2019-06-12 14:32:32+00:00,717782845,,2019
400664.0,132892.0,19088144,2019-05-22 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,2300 - 2399 BLOCK OF SHANNON PLACE SE,400664.0,132892.0,8.0,8A,7.0,703.0,Cluster 37,007401 1,7401.0,Precinct 119,38.8638463763,-76.9923491575,,2019-05-22 16:48:54+00:00,2019-05-22 16:55:04+00:00,717783247,,2019
405214.0,134709.0,19044850,2019-05-05 04:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,4355 - 4399 BLOCK OF G STREET SE,405214.0,134709.0,7.0,7E,6.0,605.0,Cluster 33,009907 1,9907.0,Precinct 103,38.8801994352,-76.9399086779,,2019-03-16 20:40:15+00:00,2019-03-17 01:35:22+00:00,717783967,,2019
401967.0,131593.0,19143855,2019-08-14 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1900 - 1999 BLOCK OF FREDERICK DOUGLASS COURT SE,401967.0,131593.0,8.0,8E,7.0,704.0,Cluster 38,007404 1,7404.0,Precinct 117,38.8521424851,-76.9773392472,,2019-08-15 01:05:36+00:00,,717784353,,2019
